#./test/main/nbody-simulation --engine=block \
#--solver=rkdp --stars_count=256 --verbose=1 --block_size=32 --max_time=300 \
#--max_step=1e-5 \
#--min_step=1e-9 \
#--check_step=0.3 \
#--dump_step=0.03 \
#--error_threshold=1e-6 \
#--check_list=PLVE \
#--output=nbody/512-300-1e-5-rkdp 2>nbody512-300-1e-5-rkdp.txt
T	CC	SC	dP	dL	dE
258.3	200561256	210000	3.326E-06	4.69E-09	2.591E-07
258.6	200771256	210000	3.324E-06	4.694E-09	2.591E-07
258.9	200981256	210000	3.325E-06	4.68E-09	2.591E-07
259.2	201200328	219072	3.321E-06	4.677E-09	2.591E-07
259.5	201410328	210000	3.326E-06	4.671E-09	2.591E-07
259.8	201620328	210000	3.328E-06	4.668E-09	2.591E-07
260.1	201830328	210000	3.329E-06	4.671E-09	2.591E-07
260.4	202040328	210000	3.333E-06	4.668E-09	2.591E-07
260.7	202258896	218568	3.34E-06	4.686E-09	2.591E-07
261	202468896	210000	3.343E-06	4.705E-09	2.59E-07
261.3	202678896	210000	3.349E-06	4.725E-09	2.59E-07
261.6	202888896	210000	3.369E-06	4.714E-09	2.59E-07
261.9	203098896	210000	3.386E-06	4.717E-09	2.59E-07
262.2	203318192	219296	3.39E-06	4.717E-09	2.59E-07
262.5	203528192	210000	3.407E-06	4.734E-09	2.589E-07
262.8	203738192	210000	3.421E-06	4.73E-09	2.59E-07
263.1	203948192	210000	3.397E-06	4.734E-09	2.589E-07
263.4	204169672	221480	3.388E-06	4.735E-09	2.589E-07
263.7	204379672	210000	3.407E-06	4.732E-09	2.589E-07
264	204589672	210000	3.403E-06	4.743E-09	2.589E-07
264.3	204799672	210000	3.427E-06	4.738E-09	2.588E-07
264.6	205009672	210000	3.462E-06	4.722E-09	2.588E-07
264.9	205219672	210000	3.458E-06	4.723E-09	2.588E-07
265.2	205429672	210000	3.444E-06	4.729E-09	2.589E-07
265.5	205639672	210000	3.393E-06	4.743E-09	2.588E-07
265.8	205849672	210000	3.393E-06	4.733E-09	2.589E-07
266.1	206059672	210000	3.408E-06	4.732E-09	2.589E-07
266.4	206269672	210000	3.413E-06	4.737E-09	2.589E-07
266.7	206479672	210000	3.416E-06	4.728E-09	2.589E-07
267	206689672	210000	3.412E-06	4.728E-09	2.59E-07
267.3	206901464	211792	3.412E-06	4.719E-09	2.59E-07
267.6	207111464	210000	3.411E-06	4.709E-09	2.59E-07
267.9	207321464	210000	3.413E-06	4.704E-09	2.59E-07
268.2	207531464	210000	3.422E-06	4.718E-09	2.59E-07
268.5	207741464	210000	3.418E-06	4.719E-09	2.59E-07
268.8	207951464	210000	3.411E-06	4.706E-09	2.59E-07
269.1	208161464	210000	3.411E-06	4.703E-09	2.59E-07
269.4	208371464	210000	3.41E-06	4.709E-09	2.59E-07
269.7	208582472	211008	3.413E-06	4.715E-09	2.59E-07
270	208792472	210000	3.419E-06	4.715E-09	2.59E-07
270.3	209002472	210000	3.418E-06	4.712E-09	2.59E-07
270.6	209212472	210000	3.424E-06	4.715E-09	2.59E-07
270.9	209422472	210000	3.424E-06	4.714E-09	2.59E-07
271.2	209632472	210000	3.417E-06	4.702E-09	2.59E-07
271.5	209842472	210000	3.417E-06	4.713E-09	2.59E-07
271.8	210052472	210000	3.411E-06	4.715E-09	2.59E-07
272.1	210262472	210000	3.412E-06	4.725E-09	2.59E-07
272.4	210472472	210000	3.412E-06	4.728E-09	2.59E-07
272.7	210682472	210000	3.411E-06	4.742E-09	2.589E-07
273	210892472	210000	3.409E-06	4.74E-09	2.59E-07
273.3	211102472	210000	3.405E-06	4.738E-09	2.59E-07
273.6	211312472	210000	3.402E-06	4.731E-09	2.59E-07
273.9	211522472	210000	3.401E-06	4.735E-09	2.59E-07
274.2	211732472	210000	3.398E-06	4.735E-09	2.59E-07
274.5	211942472	210000	3.394E-06	4.735E-09	2.59E-07
274.8	212152472	210000	3.393E-06	4.727E-09	2.59E-07
275.1	212362472	210000	3.398E-06	4.731E-09	2.59E-07
275.4	212572472	210000	3.399E-06	4.725E-09	2.59E-07
275.7	212782472	210000	3.398E-06	4.713E-09	2.59E-07
276	212992472	210000	3.397E-06	4.711E-09	2.59E-07
276.3	213202472	210000	3.399E-06	4.711E-09	2.59E-07
276.6	213412472	210000	3.396E-06	4.715E-09	2.59E-07
276.9	213622472	210000	3.389E-06	4.713E-09	2.59E-07
277.2	213832472	210000	3.393E-06	4.715E-09	2.59E-07
277.5	214042472	210000	3.391E-06	4.717E-09	2.59E-07
277.8	214252472	210000	3.393E-06	4.727E-09	2.59E-07
278.1	214462472	210000	3.396E-06	4.723E-09	2.59E-07
278.4	214672472	210000	3.397E-06	4.719E-09	2.59E-07
278.7	214882472	210000	3.405E-06	4.721E-09	2.59E-07
279	215092472	210000	3.404E-06	4.718E-09	2.59E-07
279.3	215302472	210000	3.404E-06	4.716E-09	2.59E-07
279.6	215512472	210000	3.401E-06	4.716E-09	2.59E-07
279.9	215722472	210000	3.396E-06	4.716E-09	2.59E-07
280.2	215932472	210000	3.393E-06	4.711E-09	2.59E-07
280.5	216142472	210000	3.388E-06	4.713E-09	2.59E-07
280.8	216352472	210000	3.389E-06	4.707E-09	2.59E-07
281.1	216562472	210000	3.393E-06	4.707E-09	2.59E-07
281.4	216772472	210000	3.392E-06	4.705E-09	2.59E-07
281.7	216982472	210000	3.395E-06	4.699E-09	2.59E-07
282	217192472	210000	3.4E-06	4.701E-09	2.59E-07
282.3	217402472	210000	3.402E-06	4.699E-09	2.59E-07
282.6	217612472	210000	3.403E-06	4.699E-09	2.59E-07
282.9	217822472	210000	3.41E-06	4.699E-09	2.59E-07
283.2	218043672	221200	3.41E-06	4.699E-09	2.59E-07
283.5	218253672	210000	3.407E-06	4.701E-09	2.59E-07
283.8	218463672	210000	3.405E-06	4.7E-09	2.59E-07
284.1	218673672	210000	3.403E-06	4.702E-09	2.59E-07
284.4	218883672	210000	3.403E-06	4.701E-09	2.59E-07
284.7	219093672	210000	3.398E-06	4.7E-09	2.59E-07
285	219303672	210000	3.396E-06	4.695E-09	2.59E-07
285.3	219513672	210000	3.396E-06	4.697E-09	2.59E-07
285.6	219723672	210000	3.394E-06	4.702E-09	2.59E-07
285.9	219933672	210000	3.395E-06	4.701E-09	2.59E-07
286.2	220143672	210000	3.394E-06	4.702E-09	2.59E-07
286.5	220353672	210000	3.392E-06	4.705E-09	2.59E-07
286.8	220563672	210000	3.4E-06	4.702E-09	2.59E-07
287.1	220773672	210000	3.394E-06	4.707E-09	2.59E-07
287.4	220983672	210000	3.386E-06	4.713E-09	2.59E-07
287.7	221193672	210000	3.387E-06	4.717E-09	2.59E-07
288	221403672	210000	3.392E-06	4.713E-09	2.59E-07
288.3	221613672	210000	3.398E-06	4.714E-09	2.59E-07
288.6	221823672	210000	3.4E-06	4.714E-09	2.59E-07
288.9	222033672	210000	3.394E-06	4.721E-09	2.59E-07
289.2	222243672	210000	3.392E-06	4.718E-09	2.59E-07
289.5	222453672	210000	3.388E-06	4.72E-09	2.59E-07
289.8	222663672	210000	3.391E-06	4.72E-09	2.59E-07
290.1	222873672	210000	3.397E-06	4.714E-09	2.59E-07
290.4	223083672	210000	3.394E-06	4.718E-09	2.59E-07
290.7	223293672	210000	3.395E-06	4.716E-09	2.59E-07
291	223503672	210000	3.395E-06	4.717E-09	2.59E-07
291.3	223713672	210000	3.394E-06	4.716E-09	2.59E-07
291.6	223923672	210000	3.398E-06	4.714E-09	2.59E-07
291.9	224133672	210000	3.396E-06	4.713E-09	2.59E-07
292.2	224343672	210000	3.386E-06	4.719E-09	2.59E-07
292.5	224553672	210000	3.391E-06	4.715E-09	2.59E-07
292.8	224763672	210000	3.383E-06	4.72E-09	2.59E-07
293.1	224981624	217952	3.38E-06	4.721E-09	2.59E-07
293.4	225191624	210000	3.378E-06	4.724E-09	2.59E-07
293.7	225401624	210000	3.394E-06	4.72E-09	2.59E-07
294	225611624	210000	3.394E-06	4.719E-09	2.59E-07
294.3	225821624	210000	3.401E-06	4.716E-09	2.59E-07
294.6	226031624	210000	3.398E-06	4.716E-09	2.59E-07
294.9	226241624	210000	3.395E-06	4.719E-09	2.59E-07
295.2	226451624	210000	3.401E-06	4.72E-09	2.59E-07
295.5	226661624	210000	3.395E-06	4.722E-09	2.59E-07
295.8	226871624	210000	3.406E-06	4.716E-09	2.59E-07
296.1	227081624	210000	3.407E-06	4.719E-09	2.59E-07
296.4	227291624	210000	3.406E-06	4.721E-09	2.59E-07
296.7	227501624	210000	3.404E-06	4.719E-09	2.59E-07
297	227711624	210000	3.407E-06	4.717E-09	2.59E-07
297.3	227921624	210000	3.404E-06	4.717E-09	2.59E-07
297.6	228131624	210000	3.407E-06	4.717E-09	2.59E-07
297.9	228341624	210000	3.405E-06	4.719E-09	2.59E-07
298.2	228551624	210000	3.408E-06	4.716E-09	2.59E-07
298.5	228761624	210000	3.405E-06	4.717E-09	2.59E-07
298.8	229406688	645064	3.628E-06	5.571E-09	2.738E-07
299.1	229616688	210000	3.633E-06	5.575E-09	2.738E-07
299.4	229826688	210000	3.638E-06	5.568E-09	2.738E-07
299.7	230036688	210000	3.634E-06	5.572E-09	2.738E-07
300	230246688	210000	3.638E-06	5.573E-09	2.738E-07
