#./test/main/nbody-simulation --engine=block \
#--solver=rkdp --stars_count=256 --verbose=1 --block_size=32 --max_time=300 \
#--max_step=1e-4 \
#--min_step=1e-9 \
#--check_step=0.3 \
#--dump_step=0.03 \
#--error_threshold=1e-6 \
#--check_list=PLVE \
#--output=nbody/512-300-1e-4-rkdp 2>nbody512-300-1e-4-rkdp.txt
T	CC	SC	dP	dL	dE
255.6	37348472	22960	7.156E-06	1.061E-08	1.979E-07
255.9	37369472	21000	7.156E-06	1.062E-08	1.979E-07
256.2	37390472	21000	7.162E-06	1.062E-08	1.979E-07
256.5	37503032	112560	6.985E-06	1.058E-08	1.997E-07
256.8	37556232	53200	6.985E-06	1.058E-08	1.997E-07
257.1	37577232	21000	6.987E-06	1.058E-08	1.997E-07
257.4	37598232	21000	6.986E-06	1.058E-08	1.997E-07
257.7	37628864	30632	6.991E-06	1.058E-08	1.997E-07
258	37665880	37016	6.99E-06	1.059E-08	1.997E-07
258.3	37686880	21000	6.987E-06	1.059E-08	1.997E-07
258.6	37711520	24640	6.986E-06	1.059E-08	1.997E-07
258.9	37732520	21000	6.984E-06	1.059E-08	1.997E-07
259.2	37753520	21000	6.982E-06	1.058E-08	1.997E-07
259.5	37796640	43120	6.989E-06	1.058E-08	1.997E-07
259.8	37821224	24584	6.987E-06	1.059E-08	1.997E-07
260.1	37842224	21000	6.98E-06	1.059E-08	1.996E-07
260.4	37863224	21000	6.982E-06	1.059E-08	1.997E-07
260.7	37893856	30632	6.983E-06	1.059E-08	1.997E-07
261	37930648	36792	6.99E-06	1.06E-08	1.997E-07
261.3	37951648	21000	6.999E-06	1.06E-08	1.997E-07
261.6	37972648	21000	6.992E-06	1.06E-08	1.996E-07
261.9	37997120	24472	6.994E-06	1.06E-08	1.997E-07
262.2	38034192	37072	6.994E-06	1.06E-08	1.997E-07
262.5	38055192	21000	7.006E-06	1.061E-08	1.996E-07
262.8	38079664	24472	7E-06	1.061E-08	1.997E-07
263.1	38100664	21000	7.002E-06	1.061E-08	1.997E-07
263.4	38121664	21000	6.999E-06	1.06E-08	1.997E-07
263.7	38164560	42896	6.997E-06	1.06E-08	1.997E-07
264	38185560	21000	6.991E-06	1.06E-08	1.998E-07
264.3	38206560	21000	6.985E-06	1.06E-08	1.998E-07
264.6	38227560	21000	6.978E-06	1.06E-08	1.997E-07
264.9	38280424	52864	6.972E-06	1.061E-08	1.997E-07
265.2	38301424	21000	6.97E-06	1.061E-08	1.997E-07
265.5	38322424	21000	6.978E-06	1.061E-08	1.997E-07
265.8	38343424	21000	6.984E-06	1.061E-08	1.998E-07
266.1	38364424	21000	6.993E-06	1.061E-08	1.998E-07
266.4	38388448	24024	6.994E-06	1.062E-08	1.998E-07
266.7	38409448	21000	6.995E-06	1.061E-08	1.998E-07
267	38430448	21000	6.991E-06	1.062E-08	1.998E-07
267.3	38451448	21000	6.992E-06	1.061E-08	1.998E-07
267.6	39283440	831992	6.657E-06	1.316E-08	2.161E-07
267.9	39304440	21000	6.653E-06	1.315E-08	2.161E-07
268.2	39331656	27216	6.657E-06	1.316E-08	2.161E-07
268.5	39352656	21000	6.652E-06	1.315E-08	2.161E-07
268.8	39373656	21000	6.651E-06	1.315E-08	2.161E-07
269.1	39394656	21000	6.654E-06	1.316E-08	2.161E-07
269.4	39415656	21000	6.657E-06	1.316E-08	2.161E-07
269.7	39436656	21000	6.654E-06	1.316E-08	2.161E-07
270	39457656	21000	6.655E-06	1.316E-08	2.161E-07
270.3	39478656	21000	6.65E-06	1.316E-08	2.161E-07
270.6	39532192	53536	6.648E-06	1.315E-08	2.161E-07
270.9	39558904	26712	6.648E-06	1.315E-08	2.161E-07
271.2	39579904	21000	6.651E-06	1.315E-08	2.161E-07
271.5	39600904	21000	6.652E-06	1.315E-08	2.161E-07
271.8	39621904	21000	6.653E-06	1.315E-08	2.161E-07
272.1	39642904	21000	6.654E-06	1.315E-08	2.161E-07
272.4	39663904	21000	6.651E-06	1.314E-08	2.161E-07
272.7	39684904	21000	6.649E-06	1.314E-08	2.161E-07
273	39705904	21000	6.646E-06	1.314E-08	2.161E-07
273.3	39726904	21000	6.65E-06	1.315E-08	2.161E-07
273.6	39771312	44408	6.65E-06	1.315E-08	2.161E-07
273.9	39792312	21000	6.648E-06	1.314E-08	2.161E-07
274.2	39813312	21000	6.65E-06	1.315E-08	2.161E-07
274.5	39834312	21000	6.643E-06	1.314E-08	2.161E-07
274.8	39855312	21000	6.645E-06	1.314E-08	2.161E-07
275.1	39876312	21000	6.643E-06	1.314E-08	2.161E-07
275.4	39897312	21000	6.637E-06	1.314E-08	2.161E-07
275.7	39918312	21000	6.638E-06	1.314E-08	2.161E-07
276	39939312	21000	6.638E-06	1.314E-08	2.161E-07
276.3	39960312	21000	6.639E-06	1.314E-08	2.161E-07
276.6	39997832	37520	6.64E-06	1.314E-08	2.161E-07
276.9	40018832	21000	6.641E-06	1.314E-08	2.161E-07
277.2	40039832	21000	6.639E-06	1.314E-08	2.161E-07
277.5	40060832	21000	6.639E-06	1.314E-08	2.161E-07
277.8	40081832	21000	6.637E-06	1.314E-08	2.161E-07
278.1	40102832	21000	6.635E-06	1.314E-08	2.161E-07
278.4	40123832	21000	6.633E-06	1.314E-08	2.161E-07
278.7	40151160	27328	6.629E-06	1.314E-08	2.161E-07
279	40172160	21000	6.632E-06	1.314E-08	2.161E-07
279.3	40193160	21000	6.633E-06	1.314E-08	2.161E-07
279.6	40230680	37520	6.635E-06	1.314E-08	2.161E-07
279.9	40251680	21000	6.635E-06	1.314E-08	2.161E-07
280.2	40272680	21000	6.635E-06	1.314E-08	2.161E-07
280.5	40293680	21000	6.636E-06	1.314E-08	2.161E-07
280.8	40314680	21000	6.635E-06	1.314E-08	2.161E-07
281.1	40335680	21000	6.635E-06	1.314E-08	2.161E-07
281.4	40356680	21000	6.635E-06	1.314E-08	2.161E-07
281.7	40377680	21000	6.635E-06	1.314E-08	2.161E-07
282	40398680	21000	6.633E-06	1.314E-08	2.161E-07
282.3	40436200	37520	6.634E-06	1.314E-08	2.161E-07
282.6	40457200	21000	6.635E-06	1.314E-08	2.161E-07
282.9	40478200	21000	6.636E-06	1.314E-08	2.161E-07
283.2	40515776	37576	6.637E-06	1.314E-08	2.161E-07
283.5	40536776	21000	6.638E-06	1.314E-08	2.161E-07
283.8	40557776	21000	6.639E-06	1.315E-08	2.161E-07
284.1	40578776	21000	6.641E-06	1.315E-08	2.161E-07
284.4	40599776	21000	6.64E-06	1.315E-08	2.161E-07
284.7	40626768	26992	6.641E-06	1.315E-08	2.161E-07
285	40653816	27048	6.64E-06	1.315E-08	2.161E-07
285.3	40691336	37520	6.64E-06	1.315E-08	2.161E-07
285.6	40712336	21000	6.639E-06	1.315E-08	2.161E-07
285.9	40733336	21000	6.638E-06	1.315E-08	2.161E-07
286.2	40761392	28056	6.638E-06	1.315E-08	2.161E-07
286.5	40782392	21000	6.636E-06	1.315E-08	2.161E-07
286.8	40803392	21000	6.635E-06	1.315E-08	2.161E-07
287.1	40824392	21000	6.633E-06	1.315E-08	2.161E-07
287.4	40845392	21000	6.632E-06	1.315E-08	2.161E-07
287.7	40866392	21000	6.632E-06	1.315E-08	2.161E-07
288	40887392	21000	6.63E-06	1.315E-08	2.161E-07
288.3	40924912	37520	6.633E-06	1.315E-08	2.161E-07
288.6	40945912	21000	6.632E-06	1.315E-08	2.161E-07
288.9	40966912	21000	6.631E-06	1.315E-08	2.161E-07
289.2	40987912	21000	6.631E-06	1.315E-08	2.161E-07
289.5	41008912	21000	6.631E-06	1.315E-08	2.161E-07
289.8	41029912	21000	6.632E-06	1.315E-08	2.161E-07
290.1	41050912	21000	6.631E-06	1.315E-08	2.161E-07
290.4	41071912	21000	6.633E-06	1.315E-08	2.161E-07
290.7	41092912	21000	6.633E-06	1.315E-08	2.161E-07
291	41113912	21000	6.633E-06	1.315E-08	2.161E-07
291.3	41151376	37464	6.633E-06	1.314E-08	2.161E-07
291.6	41172376	21000	6.634E-06	1.314E-08	2.161E-07
291.9	41193376	21000	6.634E-06	1.314E-08	2.161E-07
292.2	41214376	21000	6.634E-06	1.314E-08	2.161E-07
292.5	41235376	21000	6.633E-06	1.314E-08	2.161E-07
292.8	41256376	21000	6.633E-06	1.314E-08	2.161E-07
293.1	41277376	21000	6.633E-06	1.314E-08	2.161E-07
293.4	41298376	21000	6.633E-06	1.314E-08	2.161E-07
293.7	41334272	35896	6.635E-06	1.314E-08	2.161E-07
294	41355272	21000	6.635E-06	1.314E-08	2.161E-07
294.3	41392792	37520	6.634E-06	1.314E-08	2.161E-07
294.6	41413792	21000	6.635E-06	1.314E-08	2.161E-07
294.9	41434792	21000	6.634E-06	1.314E-08	2.161E-07
295.2	41455792	21000	6.635E-06	1.314E-08	2.161E-07
295.5	41476792	21000	6.634E-06	1.314E-08	2.161E-07
295.8	41497792	21000	6.634E-06	1.314E-08	2.161E-07
296.1	41518792	21000	6.634E-06	1.314E-08	2.161E-07
296.4	41539792	21000	6.634E-06	1.314E-08	2.161E-07
296.7	41560792	21000	6.634E-06	1.314E-08	2.161E-07
297	41581792	21000	6.634E-06	1.314E-08	2.161E-07
297.3	41619312	37520	6.635E-06	1.314E-08	2.161E-07
297.6	41640312	21000	6.636E-06	1.314E-08	2.161E-07
297.9	41661312	21000	6.635E-06	1.314E-08	2.161E-07
298.2	41682312	21000	6.635E-06	1.314E-08	2.161E-07
298.5	42126952	444640	7.093E-06	1.394E-08	2.125E-07
298.8	42147952	21000	7.094E-06	1.394E-08	2.125E-07
299.1	42168952	21000	7.093E-06	1.394E-08	2.125E-07
299.4	42189952	21000	7.093E-06	1.394E-08	2.125E-07
299.7	42210952	21000	7.094E-06	1.394E-08	2.125E-07
300	42248472	37520	7.094E-06	1.394E-08	2.125E-07
